numero;type;color;comment;text_fr;text_en;tTime_utc;tTS_ms;h_sec;h_UTC;tTime_loc;h_loc;alt_m;alt_ft;label_posx;label_posy;label_alih;label_aliv;longitude;latitude;id
;;;;;;2022-11-11 07:58:03+00:00;1668153483000,00;28683.0;07 h 58 min 03 s;2022-11-11 08:58:03+01:00;08 h 58 min 03 s;3242.78;10639.04;;;;;7.967562;46.72918;1668153483000,00
;;;;;;2022-11-11 07:58:08+00:00;1668153488000,00;28688.0;07 h 58 min 08 s;2022-11-11 08:58:08+01:00;08 h 58 min 08 s;3250.8;10665.34;;;;;7.964268000000001;46.72728;1668153488000,00
;;;;;;2022-11-11 07:58:12+00:00;1668153492000,00;28692.0;07 h 58 min 12 s;2022-11-11 08:58:12+01:00;08 h 58 min 12 s;3259.4;10693.57;;;;;7.961765000000001;46.72575;1668153492000,00
;;;;;;2022-11-11 07:58:13+00:00;1668153493000,00;28693.0;07 h 58 min 13 s;2022-11-11 08:58:13+01:00;08 h 58 min 13 s;3261.84;10701.59;;;;;7.961150999999999;46.72537999999999;1668153493000,00
;;;;;;2022-11-11 07:58:18+00:00;1668153498000,00;28698.0;07 h 58 min 18 s;2022-11-11 08:58:18+01:00;08 h 58 min 18 s;3273.69;10740.44;;;;;7.958035;46.72357999999999;1668153498000,00
;;;;;;2022-11-11 07:58:23+00:00;1668153503000,00;28703.0;07 h 58 min 23 s;2022-11-11 08:58:23+01:00;08 h 58 min 23 s;3281.47;10765.98;;;;;7.954869;46.72187;1668153503000,00
;;;;;;2022-11-11 07:58:28+00:00;1668153508000,00;28708.0;07 h 58 min 28 s;2022-11-11 08:58:28+01:00;08 h 58 min 28 s;3286.8;10783.46;;;;;7.951596;46.72026999999999;1668153508000,00
;;;;;;2022-11-11 07:58:29+00:00;1668153509000,00;28709.0;07 h 58 min 29 s;2022-11-11 08:58:29+01:00;08 h 58 min 29 s;3286.8;10783.46;;;;;7.950935;46.71995;1668153509000,00
;;;;;;2022-11-11 07:58:33+00:00;1668153513000,00;28713.0;07 h 58 min 33 s;2022-11-11 08:58:33+01:00;08 h 58 min 33 s;3289.8;10793.32;;;;;7.948304;46.71862;1668153513000,00
;;;;;;2022-11-11 07:58:34+00:00;1668153514000,00;28714.0;07 h 58 min 34 s;2022-11-11 08:58:34+01:00;08 h 58 min 34 s;3290.34;10795.07;;;;;7.947662999999999;46.71827;1668153514000,00
;;;;;;2022-11-11 07:58:38+00:00;1668153518000,00;28718.0;07 h 58 min 38 s;2022-11-11 08:58:38+01:00;08 h 58 min 38 s;3289.24;10791.48;;;;;7.945143;46.71684;1668153518000,00
;;;;;;2022-11-11 07:58:43+00:00;1668153523000,00;28723.0;07 h 58 min 43 s;2022-11-11 08:58:43+01:00;08 h 58 min 43 s;3290.45;10795.44;;;;;7.94191;46.71505;1668153523000,00
;;;;;;2022-11-11 07:58:48+00:00;1668153528000,00;28728.0;07 h 58 min 48 s;2022-11-11 08:58:48+01:00;08 h 58 min 48 s;3294.18;10807.69;;;;;7.938679;46.71328;1668153528000,00
;;;;;;2022-11-11 07:58:53+00:00;1668153533000,00;28733.0;07 h 58 min 53 s;2022-11-11 08:58:53+01:00;08 h 58 min 53 s;3300.95;10829.9;;;;;7.935476;46.71155;1668153533000,00
;;;;;;2022-11-11 07:58:58+00:00;1668153538000,00;28738.0;07 h 58 min 58 s;2022-11-11 08:58:58+01:00;08 h 58 min 58 s;3310.11;10859.93;;;;;7.932288999999999;46.70986;1668153538000,00
;;;;;;2022-11-11 07:58:59+00:00;1668153539000,00;28739.0;07 h 58 min 59 s;2022-11-11 08:58:59+01:00;08 h 58 min 59 s;3310.11;10859.93;;;;;7.93166;46.70953;1668153539000,00
;;;;;;2022-11-11 07:59:03+00:00;1668153543000,00;28743.0;07 h 59 min 03 s;2022-11-11 08:59:03+01:00;08 h 59 min 03 s;3316.67;10881.47;;;;;7.929155;46.70817;1668153543000,00
;;;;;;2022-11-11 07:59:08+00:00;1668153548000,00;28748.0;07 h 59 min 08 s;2022-11-11 08:59:08+01:00;08 h 59 min 08 s;3320.35;10893.54;;;;;7.926079;46.70641;1668153548000,00
;;;;;;2022-11-11 07:59:10+00:00;1668153550000,00;28750.0;07 h 59 min 10 s;2022-11-11 08:59:10+01:00;08 h 59 min 10 s;3321.05;10895.84;;;;;7.92483;46.70571;1668153550000,00
;;;;;;2022-11-11 07:59:13+00:00;1668153553000,00;28753.0;07 h 59 min 13 s;2022-11-11 08:59:13+01:00;08 h 59 min 13 s;3322.69;10901.21;;;;;7.922948;46.70464999999999;1668153553000,00
;;;;;;2022-11-11 07:59:18+00:00;1668153558000,00;28758.0;07 h 59 min 18 s;2022-11-11 08:59:18+01:00;08 h 59 min 18 s;3327.85;10918.16;;;;;7.91982;46.70289;1668153558000,00
;;;;;;2022-11-11 07:59:23+00:00;1668153563000,00;28763.0;07 h 59 min 23 s;2022-11-11 08:59:23+01:00;08 h 59 min 23 s;3332.09;10932.06;;;;;7.916758;46.7011;1668153563000,00
;;;;;;2022-11-11 07:59:28+00:00;1668153568000,00;28768.0;07 h 59 min 28 s;2022-11-11 08:59:28+01:00;08 h 59 min 28 s;3336.52;10946.6;;;;;7.913666;46.69931;1668153568000,00
;;;;;;2022-11-11 07:59:30+00:00;1668153570000,00;28770.0;07 h 59 min 30 s;2022-11-11 08:59:30+01:00;08 h 59 min 30 s;3337.7;10950.45;;;;;7.91241;46.6986;1668153570000,00
;;;;;;2022-11-11 07:59:33+00:00;1668153573000,00;28773.0;07 h 59 min 33 s;2022-11-11 08:59:33+01:00;08 h 59 min 33 s;3342.26;10965.44;;;;;7.910542;46.69755;1668153573000,00
;;;;;;2022-11-11 07:59:38+00:00;1668153578000,00;28778.0;07 h 59 min 38 s;2022-11-11 08:59:38+01:00;08 h 59 min 38 s;3348.49;10985.85;;;;;7.907428;46.6958;1668153578000,00
;;;;;;2022-11-11 07:59:43+00:00;1668153583000,00;28783.0;07 h 59 min 43 s;2022-11-11 08:59:43+01:00;08 h 59 min 43 s;3350.6;10992.77;;;;;7.904267;46.69409;1668153583000,00
;;;;;;2022-11-11 07:59:46+00:00;1668153586000,00;28786.0;07 h 59 min 46 s;2022-11-11 08:59:46+01:00;08 h 59 min 46 s;3351.96;10997.25;;;;;7.902354;46.69306;1668153586000,00
;;;;;;2022-11-11 07:59:48+00:00;1668153588000,00;28788.0;07 h 59 min 48 s;2022-11-11 08:59:48+01:00;08 h 59 min 48 s;3353.82;11003.33;;;;;7.901071000000001;46.69238;1668153588000,00
;;;;;;2022-11-11 07:59:53+00:00;1668153593000,00;28793.0;07 h 59 min 53 s;2022-11-11 08:59:53+01:00;08 h 59 min 53 s;3356.26;11011.36;;;;;7.897906;46.69066;1668153593000,00
;;;;;;2022-11-11 07:59:58+00:00;1668153598000,00;28798.0;07 h 59 min 58 s;2022-11-11 08:59:58+01:00;08 h 59 min 58 s;3358.14;11017.51;;;;;7.894710000000001;46.68893;1668153598000,00
;;;;;;2022-11-11 08:00:01+00:00;1668153601000,00;28801.0;08 h 00 min 01 s;2022-11-11 09:00:01+01:00;09 h 00 min 01 s;3360.92;11026.64;;;;;7.892756;46.68794999999999;1668153601000,00
;;;;;;2022-11-11 08:00:04+00:00;1668153604000,00;28804.0;08 h 00 min 04 s;2022-11-11 09:00:04+01:00;09 h 00 min 04 s;3365.87;11042.89;;;;;7.891465999999999;46.6873;1668153604000,00
;;;;;;2022-11-11 08:00:09+00:00;1668153609000,00;28809.0;08 h 00 min 09 s;2022-11-11 09:00:09+01:00;09 h 00 min 09 s;3374.62;11071.6;;;;;7.888303000000001;46.68565;1668153609000,00
;;;;;;2022-11-11 08:00:12+00:00;1668153612000,00;28812.0;08 h 00 min 12 s;2022-11-11 09:00:12+01:00;09 h 00 min 12 s;3383.15;11099.56;;;;;7.885817;46.68436;1668153612000,00
;;;;;;2022-11-11 08:00:14+00:00;1668153614000,00;28814.0;08 h 00 min 14 s;2022-11-11 09:00:14+01:00;09 h 00 min 14 s;3384.76;11104.84;;;;;7.885203;46.68404;1668153614000,00
;;;;;;2022-11-11 08:00:19+00:00;1668153619000,00;28819.0;08 h 00 min 19 s;2022-11-11 09:00:19+01:00;09 h 00 min 19 s;3391.48;11126.89;;;;;7.882142;46.68241999999999;1668153619000,00
;;;;;;2022-11-11 08:00:24+00:00;1668153624000,00;28824.0;08 h 00 min 24 s;2022-11-11 09:00:24+01:00;09 h 00 min 24 s;3393.47;11133.44;;;;;7.87909;46.68074;1668153624000,00
;;;;;;2022-11-11 08:00:29+00:00;1668153629000,00;28829.0;08 h 00 min 29 s;2022-11-11 09:00:29+01:00;09 h 00 min 29 s;3392.92;11131.62;;;;;7.87604;46.67899;1668153629000,00
;;;;;;2022-11-11 08:00:32+00:00;1668153632000,00;28832.0;08 h 00 min 32 s;2022-11-11 09:00:32+01:00;09 h 00 min 32 s;3394.04;11135.29;;;;;7.873552999999999;46.6776;1668153632000,00
;;;;;;2022-11-11 08:00:34+00:00;1668153634000,00;28834.0;08 h 00 min 34 s;2022-11-11 09:00:34+01:00;09 h 00 min 34 s;3395.83;11141.17;;;;;7.872927999999999;46.67724;1668153634000,00
;;;;;;2022-11-11 08:00:39+00:00;1668153639000,00;28839.0;08 h 00 min 39 s;2022-11-11 09:00:39+01:00;09 h 00 min 39 s;3403.16;11165.22;;;;;7.869821999999999;46.67551;1668153639000,00
;;;;;;2022-11-11 08:00:43+00:00;1668153643000,00;28843.0;08 h 00 min 43 s;2022-11-11 09:00:43+01:00;09 h 00 min 43 s;3414.66;11202.95;;;;;7.866687;46.6739;1668153643000,00
;;;;;;2022-11-11 08:00:44+00:00;1668153644000,00;28844.0;08 h 00 min 44 s;2022-11-11 09:00:44+01:00;09 h 00 min 44 s;3414.66;11202.95;;;;;7.866687;46.6739;1668153644000,00
;;;;;;2022-11-11 08:00:49+00:00;1668153649000,00;28849.0;08 h 00 min 49 s;2022-11-11 09:00:49+01:00;09 h 00 min 49 s;3422.06;11227.23;;;;;7.863618999999999;46.67233;1668153649000,00
;;;;;;2022-11-11 08:00:49+00:00;1668153649000,00;28849.0;08 h 00 min 49 s;2022-11-11 09:00:49+01:00;09 h 00 min 49 s;3422.06;11227.23;;;;;7.863618999999999;46.67233;1668153649000,00
;;;;;;2022-11-11 08:00:54+00:00;1668153654000,00;28854.0;08 h 00 min 54 s;2022-11-11 09:00:54+01:00;09 h 00 min 54 s;3427.44;11244.9;;;;;7.860519;46.67077;1668153654000,00
;;;;;;2022-11-11 08:00:59+00:00;1668153659000,00;28859.0;08 h 00 min 59 s;2022-11-11 09:00:59+01:00;09 h 00 min 59 s;3433.33;11264.21;;;;;7.856734;46.66897;1668153659000,00
;;;;;;2022-11-11 08:01:04+00:00;1668153664000,00;28864.0;08 h 01 min 04 s;2022-11-11 09:01:04+01:00;09 h 01 min 04 s;3436.93;11276.02;;;;;7.853499999999999;46.66754;1668153664000,00
;;;;;;2022-11-11 08:01:04+00:00;1668153664000,00;28864.0;08 h 01 min 04 s;2022-11-11 09:01:04+01:00;09 h 01 min 04 s;3437.71;11278.56;;;;;7.853499999999999;46.66754;1668153664000,00
;;;;;;2022-11-11 08:01:09+00:00;1668153669000,00;28869.0;08 h 01 min 09 s;2022-11-11 09:01:09+01:00;09 h 01 min 09 s;3439.42;11284.2;;;;;7.850331;46.66602;1668153669000,00
;;;;;;2022-11-11 08:01:14+00:00;1668153674000,00;28874.0;08 h 01 min 14 s;2022-11-11 09:01:14+01:00;09 h 01 min 14 s;3445.18;11303.09;;;;;7.84725;46.66439;1668153674000,00
;;;;;;2022-11-11 08:01:14+00:00;1668153674000,00;28874.0;08 h 01 min 14 s;2022-11-11 09:01:14+01:00;09 h 01 min 14 s;3445.18;11303.09;;;;;7.84725;46.66439;1668153674000,00
;;;;;;2022-11-11 08:01:19+00:00;1668153679000,00;28879.0;08 h 01 min 19 s;2022-11-11 09:01:19+01:00;09 h 01 min 19 s;3452.57;11327.33;;;;;7.844275;46.66274000000001;1668153679000,00
;;;;;;2022-11-11 08:01:24+00:00;1668153684000,00;28884.0;08 h 01 min 24 s;2022-11-11 09:01:24+01:00;09 h 01 min 24 s;3463.92;11364.56;;;;;7.841344000000001;46.66114;1668153684000,00
;;;;;;2022-11-11 08:01:29+00:00;1668153689000,00;28889.0;08 h 01 min 29 s;2022-11-11 09:01:29+01:00;09 h 01 min 29 s;3472.63;11393.13;;;;;7.838485;46.6595;1668153689000,00
;;;;;;2022-11-11 08:01:33+00:00;1668153693000,00;28893.0;08 h 01 min 33 s;2022-11-11 09:01:33+01:00;09 h 01 min 33 s;3476.19;11404.84;;;;;7.836180999999999;46.65821;1668153693000,00
;;;;;;2022-11-11 08:01:34+00:00;1668153694000,00;28894.0;08 h 01 min 34 s;2022-11-11 09:01:34+01:00;09 h 01 min 34 s;3476.86;11407.04;;;;;7.835597;46.65789;1668153694000,00
;;;;;;2022-11-11 08:01:36+00:00;1668153696000,00;28896.0;08 h 01 min 36 s;2022-11-11 09:01:36+01:00;09 h 01 min 36 s;3477.68;11409.71;;;;;7.834422;46.65725;1668153696000,00
;;;;;;2022-11-11 08:01:39+00:00;1668153699000,00;28899.0;08 h 01 min 39 s;2022-11-11 09:01:39+01:00;09 h 01 min 39 s;3482.77;11426.41;;;;;7.832653000000001;46.65629;1668153699000,00
;;;;;;2022-11-11 08:01:44+00:00;1668153704000,00;28904.0;08 h 01 min 44 s;2022-11-11 09:01:44+01:00;09 h 01 min 44 s;3485.74;11436.14;;;;;7.829693999999999;46.65467;1668153704000,00
;;;;;;2022-11-11 08:01:49+00:00;1668153709000,00;28909.0;08 h 01 min 49 s;2022-11-11 09:01:49+01:00;09 h 01 min 49 s;3487.09;11440.6;;;;;7.826664000000001;46.65306;1668153709000,00
;;;;;;2022-11-11 08:01:54+00:00;1668153714000,00;28914.0;08 h 01 min 54 s;2022-11-11 09:01:54+01:00;09 h 01 min 54 s;3487.01;11440.31;;;;;7.823604;46.65143;1668153714000,00
;;;;;;2022-11-11 08:01:59+00:00;1668153719000,00;28919.0;08 h 01 min 59 s;2022-11-11 09:01:59+01:00;09 h 01 min 59 s;3485.78;11436.29;;;;;7.82047;46.6498;1668153719000,00
;;;;;;2022-11-11 08:02:04+00:00;1668153724000,00;28924.0;08 h 02 min 04 s;2022-11-11 09:02:04+01:00;09 h 02 min 04 s;3487.57;11442.15;;;;;7.817198999999999;46.64822;1668153724000,00
;;;;;;2022-11-11 08:02:08+00:00;1668153728000,00;28928.0;08 h 02 min 08 s;2022-11-11 09:02:08+01:00;09 h 02 min 08 s;3490.21;11450.81;;;;;7.814524999999999;46.64701000000001;1668153728000,00
;;;;;;2022-11-11 08:02:09+00:00;1668153729000,00;28929.0;08 h 02 min 09 s;2022-11-11 09:02:09+01:00;09 h 02 min 09 s;3492.3;11457.67;;;;;7.813865;46.64672;1668153729000,00
;;;;;;2022-11-11 08:02:14+00:00;1668153734000,00;28934.0;08 h 02 min 14 s;2022-11-11 09:02:14+01:00;09 h 02 min 14 s;3498.97;11479.56;;;;;7.810597999999999;46.64522;1668153734000,00
;;;;;;2022-11-11 08:02:19+00:00;1668153739000,00;28939.0;08 h 02 min 19 s;2022-11-11 09:02:19+01:00;09 h 02 min 19 s;3504.81;11498.71;;;;;7.807302;46.6438;1668153739000,00
;;;;;;2022-11-11 08:02:24+00:00;1668153744000,00;28944.0;08 h 02 min 24 s;2022-11-11 09:02:24+01:00;09 h 02 min 24 s;3503.7;11495.08;;;;;7.804195;46.64220000000001;1668153744000,00
;;;;;;2022-11-11 08:02:29+00:00;1668153749000,00;28949.0;08 h 02 min 29 s;2022-11-11 09:02:29+01:00;09 h 02 min 29 s;3507.42;11507.27;;;;;7.801396;46.64028999999999;1668153749000,00
;;;;;;2022-11-11 08:02:29+00:00;1668153749000,00;28949.0;08 h 02 min 29 s;2022-11-11 09:02:29+01:00;09 h 02 min 29 s;3507.42;11507.27;;;;;7.801396;46.64028999999999;1668153749000,00
;;;;;;2022-11-11 08:02:34+00:00;1668153754000,00;28954.0;08 h 02 min 34 s;2022-11-11 09:02:34+01:00;09 h 02 min 34 s;3517.36;11539.88;;;;;7.798799;46.63832;1668153754000,00
;;;;;;2022-11-11 08:02:39+00:00;1668153759000,00;28959.0;08 h 02 min 39 s;2022-11-11 09:02:39+01:00;09 h 02 min 39 s;3531.28;11585.58;;;;;7.796281999999999;46.63644;1668153759000,00
;;;;;;2022-11-11 08:02:40+00:00;1668153760000,00;28960.0;08 h 02 min 40 s;2022-11-11 09:02:40+01:00;09 h 02 min 40 s;3531.28;11585.58;;;;;7.795786;46.63606999999999;1668153760000,00
;;;;;;2022-11-11 08:02:41+00:00;1668153761000,00;28961.0;08 h 02 min 41 s;2022-11-11 09:02:41+01:00;09 h 02 min 41 s;3533.69;11593.47;;;;;7.795786;46.63606999999999;1668153761000,00
;;;;;;2022-11-11 08:02:43+00:00;1668153763000,00;28963.0;08 h 02 min 43 s;2022-11-11 09:02:43+01:00;09 h 02 min 43 s;3539.35;11612.03;;;;;7.79436;46.63492999999999;1668153763000,00
;;;;;;2022-11-11 08:02:44+00:00;1668153764000,00;28964.0;08 h 02 min 44 s;2022-11-11 09:02:44+01:00;09 h 02 min 44 s;3540.62;11616.22;;;;;7.793893;46.63454;1668153764000,00
;;;;;;2022-11-11 08:02:49+00:00;1668153769000,00;28969.0;08 h 02 min 49 s;2022-11-11 09:02:49+01:00;09 h 02 min 49 s;3546.13;11634.29;;;;;7.791607;46.63256000000001;1668153769000,00
;;;;;;2022-11-11 08:02:54+00:00;1668153774000,00;28974.0;08 h 02 min 54 s;2022-11-11 09:02:54+01:00;09 h 02 min 54 s;3548.09;11640.73;;;;;7.789323000000001;46.63055;1668153774000,00
;;;;;;2022-11-11 08:02:59+00:00;1668153779000,00;28979.0;08 h 02 min 59 s;2022-11-11 09:02:59+01:00;09 h 02 min 59 s;3551.27;11651.14;;;;;7.786957999999999;46.62855;1668153779000,00
;;;;;;2022-11-11 08:03:04+00:00;1668153784000,00;28984.0;08 h 03 min 04 s;2022-11-11 09:03:04+01:00;09 h 03 min 04 s;3555.71;11665.7;;;;;7.784507;46.62655;1668153784000,00
;;;;;;2022-11-11 08:03:09+00:00;1668153789000,00;28989.0;08 h 03 min 09 s;2022-11-11 09:03:09+01:00;09 h 03 min 09 s;3561.0;11683.07;;;;;7.782031000000001;46.62458000000001;1668153789000,00
;;;;;;2022-11-11 08:03:13+00:00;1668153793000,00;28993.0;08 h 03 min 13 s;2022-11-11 09:03:13+01:00;09 h 03 min 13 s;3564.25;11693.73;;;;;7.780075;46.623;1668153793000,00
;;;;;;2022-11-11 08:03:14+00:00;1668153794000,00;28994.0;08 h 03 min 14 s;2022-11-11 09:03:14+01:00;09 h 03 min 14 s;3563.45;11691.12;;;;;7.779603;46.62261000000001;1668153794000,00
;;;;;;2022-11-11 08:03:19+00:00;1668153799000,00;28999.0;08 h 03 min 19 s;2022-11-11 09:03:19+01:00;09 h 03 min 19 s;3559.41;11677.87;;;;;7.777137000000001;46.62055999999999;1668153799000,00
;;;;;;2022-11-11 08:03:24+00:00;1668153804000,00;29004.0;08 h 03 min 24 s;2022-11-11 09:03:24+01:00;09 h 03 min 24 s;3553.76;11659.3;;;;;7.774662;46.61838;1668153804000,00
;;;;;;2022-11-11 08:03:29+00:00;1668153809000,00;29009.0;08 h 03 min 29 s;2022-11-11 09:03:29+01:00;09 h 03 min 29 s;3555.42;11664.78;;;;;7.772277000000001;46.61612;1668153809000,00
;;;;;;2022-11-11 08:03:35+00:00;1668153815000,00;29015.0;08 h 03 min 35 s;2022-11-11 09:03:35+01:00;09 h 03 min 35 s;3562.43;11687.77;;;;;7.769797999999999;46.61396;1668153815000,00
;;;;;;2022-11-11 08:03:40+00:00;1668153820000,00;29020.0;08 h 03 min 40 s;2022-11-11 09:03:40+01:00;09 h 03 min 40 s;3569.55;11711.14;;;;;7.767232;46.6119;1668153820000,00
;;;;;;2022-11-11 08:03:40+00:00;1668153820000,00;29020.0;08 h 03 min 40 s;2022-11-11 09:03:40+01:00;09 h 03 min 40 s;3570.51;11714.27;;;;;7.766712999999999;46.61148;1668153820000,00
;;;;;;2022-11-11 08:03:44+00:00;1668153824000,00;29024.0;08 h 03 min 44 s;2022-11-11 09:03:44+01:00;09 h 03 min 44 s;3569.4;11710.61;;;;;7.764598999999999;46.60985;1668153824000,00
;;;;;;2022-11-11 08:03:45+00:00;1668153825000,00;29025.0;08 h 03 min 45 s;2022-11-11 09:03:45+01:00;09 h 03 min 45 s;3568.44;11707.49;;;;;7.764598999999999;46.60985;1668153825000,00
;;;;;;2022-11-11 08:03:50+00:00;1668153830000,00;29030.0;08 h 03 min 50 s;2022-11-11 09:03:50+01:00;09 h 03 min 50 s;3562.57;11688.23;;;;;7.761842000000001;46.60778;1668153830000,00
;;;;;;2022-11-11 08:03:50+00:00;1668153830000,00;29030.0;08 h 03 min 50 s;2022-11-11 09:03:50+01:00;09 h 03 min 50 s;3562.57;11688.23;;;;;7.761842000000001;46.60778;1668153830000,00
;;;;;;2022-11-11 08:03:55+00:00;1668153835000,00;29035.0;08 h 03 min 55 s;2022-11-11 09:03:55+01:00;09 h 03 min 55 s;3559.04;11676.63;;;;;7.758949000000001;46.6057;1668153835000,00
;;;;;;2022-11-11 08:04:00+00:00;1668153840000,00;29040.0;08 h 04 min 00 s;2022-11-11 09:04:00+01:00;09 h 04 min 00 s;3560.06;11679.98;;;;;7.755976;46.60361;1668153840000,00
;;;;;;2022-11-11 08:04:05+00:00;1668153845000,00;29045.0;08 h 04 min 05 s;2022-11-11 09:04:05+01:00;09 h 04 min 05 s;3556.71;11668.99;;;;;7.753039;46.60154;1668153845000,00
;;;;;;2022-11-11 08:04:10+00:00;1668153850000,00;29050.0;08 h 04 min 10 s;2022-11-11 09:04:10+01:00;09 h 04 min 10 s;3554.55;11661.9;;;;;7.750125;46.59937;1668153850000,00
;;;;;;2022-11-11 08:04:13+00:00;1668153853000,00;29053.0;08 h 04 min 13 s;2022-11-11 09:04:13+01:00;09 h 04 min 13 s;3557.46;11671.45;;;;;7.747793;46.59765999999999;1668153853000,00
;;;;;;2022-11-11 08:04:15+00:00;1668153855000,00;29055.0;08 h 04 min 15 s;2022-11-11 09:04:15+01:00;09 h 04 min 15 s;3559.36;11677.7;;;;;7.747204;46.59724000000001;1668153855000,00
;;;;;;2022-11-11 08:04:20+00:00;1668153860000,00;29060.0;08 h 04 min 20 s;2022-11-11 09:04:20+01:00;09 h 04 min 20 s;3566.2;11700.13;;;;;7.744245000000001;46.5952;1668153860000,00
;;;;;;2022-11-11 08:04:25+00:00;1668153865000,00;29065.0;08 h 04 min 25 s;2022-11-11 09:04:25+01:00;09 h 04 min 25 s;3569.45;11710.8;;;;;7.741442;46.59309;1668153865000,00
;;;;;;2022-11-11 08:04:30+00:00;1668153870000,00;29070.0;08 h 04 min 30 s;2022-11-11 09:04:30+01:00;09 h 04 min 30 s;3568.73;11708.43;;;;;7.738585;46.59098;1668153870000,00
;;;;;;2022-11-11 08:04:35+00:00;1668153875000,00;29075.0;08 h 04 min 35 s;2022-11-11 09:04:35+01:00;09 h 04 min 35 s;3569.54;11711.08;;;;;7.735665000000001;46.58888;1668153875000,00
;;;;;;2022-11-11 08:04:40+00:00;1668153880000,00;29080.0;08 h 04 min 40 s;2022-11-11 09:04:40+01:00;09 h 04 min 40 s;3572.56;11721.01;;;;;7.732659;46.58683;1668153880000,00
;;;;;;2022-11-11 08:04:42+00:00;1668153882000,00;29082.0;08 h 04 min 42 s;2022-11-11 09:04:42+01:00;09 h 04 min 42 s;3573.51;11724.11;;;;;7.730831;46.58564999999999;1668153882000,00
;;;;;;2022-11-11 08:04:45+00:00;1668153885000,00;29085.0;08 h 04 min 45 s;2022-11-11 09:04:45+01:00;09 h 04 min 45 s;3574.31;11726.75;;;;;7.729594;46.58487000000001;1668153885000,00
;;;;;;2022-11-11 08:04:50+00:00;1668153890000,00;29090.0;08 h 04 min 50 s;2022-11-11 09:04:50+01:00;09 h 04 min 50 s;3574.69;11727.98;;;;;7.725991;46.58242;1668153890000,00
;;;;;;2022-11-11 08:04:55+00:00;1668153895000,00;29095.0;08 h 04 min 55 s;2022-11-11 09:04:55+01:00;09 h 04 min 55 s;3574.05;11725.87;;;;;7.722995;46.58036;1668153895000,00
;;;;;;2022-11-11 08:05:00+00:00;1668153900000,00;29100.0;08 h 05 min 00 s;2022-11-11 09:05:00+01:00;09 h 05 min 00 s;3572.72;11721.51;;;;;7.719896;46.57831999999999;1668153900000,00
;;;;;;2022-11-11 08:05:05+00:00;1668153905000,00;29105.0;08 h 05 min 05 s;2022-11-11 09:05:05+01:00;09 h 05 min 05 s;3575.58;11730.89;;;;;7.716788;46.57628;1668153905000,00
;;;;;;2022-11-11 08:05:10+00:00;1668153910000,00;29110.0;08 h 05 min 10 s;2022-11-11 09:05:10+01:00;09 h 05 min 10 s;3577.97;11738.74;;;;;7.713801;46.57418;1668153910000,00
;;;;;;2022-11-11 08:05:11+00:00;1668153911000,00;29111.0;08 h 05 min 11 s;2022-11-11 09:05:11+01:00;09 h 05 min 11 s;3577.97;11738.74;;;;;7.7132;46.57377;1668153911000,00
;;;;;;2022-11-11 08:05:15+00:00;1668153915000,00;29115.0;08 h 05 min 15 s;2022-11-11 09:05:15+01:00;09 h 05 min 15 s;3578.57;11740.71;;;;;7.710809000000001;46.57207;1668153915000,00
;;;;;;2022-11-11 08:05:20+00:00;1668153920000,00;29120.0;08 h 05 min 20 s;2022-11-11 09:05:20+01:00;09 h 05 min 20 s;3575.46;11730.52;;;;;7.707816000000001;46.56992;1668153920000,00
;;;;;;2022-11-11 08:05:25+00:00;1668153925000,00;29125.0;08 h 05 min 25 s;2022-11-11 09:05:25+01:00;09 h 05 min 25 s;3574.24;11726.51;;;;;7.704733999999999;46.56778000000001;1668153925000,00
;;;;;;2022-11-11 08:05:30+00:00;1668153930000,00;29130.0;08 h 05 min 30 s;2022-11-11 09:05:30+01:00;09 h 05 min 30 s;3578.88;11741.73;;;;;7.701625;46.56569;1668153930000,00
;;;;;;2022-11-11 08:05:35+00:00;1668153935000,00;29135.0;08 h 05 min 35 s;2022-11-11 09:05:35+01:00;09 h 05 min 35 s;3585.32;11762.84;;;;;7.69865;46.56358000000001;1668153935000,00
;;;;;;2022-11-11 08:05:40+00:00;1668153940000,00;29140.0;08 h 05 min 40 s;2022-11-11 09:05:40+01:00;09 h 05 min 40 s;3589.43;11776.35;;;;;7.695817;46.56147000000001;1668153940000,00
;;;;;;2022-11-11 08:05:40+00:00;1668153940000,00;29140.0;08 h 05 min 40 s;2022-11-11 09:05:40+01:00;09 h 05 min 40 s;3590.65;11780.34;;;;;7.695817;46.56147000000001;1668153940000,00
;;;;;;2022-11-11 08:05:45+00:00;1668153945000,00;29145.0;08 h 05 min 45 s;2022-11-11 09:05:45+01:00;09 h 05 min 45 s;3593.55;11789.88;;;;;7.693058000000001;46.55933000000001;1668153945000,00
;;;;;;2022-11-11 08:05:50+00:00;1668153950000,00;29150.0;08 h 05 min 50 s;2022-11-11 09:05:50+01:00;09 h 05 min 50 s;3594.27;11792.23;;;;;7.690372000000001;46.55713;1668153950000,00
;;;;;;2022-11-11 08:05:55+00:00;1668153955000,00;29155.0;08 h 05 min 55 s;2022-11-11 09:05:55+01:00;09 h 05 min 55 s;3595.01;11794.65;;;;;7.687604000000001;46.55495;1668153955000,00
;;;;;;2022-11-11 08:06:00+00:00;1668153960000,00;29160.0;08 h 06 min 00 s;2022-11-11 09:06:00+01:00;09 h 06 min 00 s;3596.82;11800.58;;;;;7.684788;46.55279;1668153960000,00
